date,event_type,title,link,is_pre_announced,announcement_date,honing_mat_supply,honing_mat_demand,gem_supply,gem_demand,engraving_supply,card_supply,gold_inflation,gold_sink,content_difficulty,package_volume,package_category,trajectory_pattern,target_items,confidence_score,mechanisms_applied
2023-04-19,Official Notice,4월 19일(수) 로스트아크 정기 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2376,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-19,Official Notice,4월 19일 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2374,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-18,Official Notice,4월 19일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2371,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-13,Official Notice,4월 13일(목) 로스트아크 임시 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2370,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-12,Official Notice,4월 13일(목) 로스트아크 임시 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2369,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-12,Official Notice,4월 26일(수) &#39;카양겔&#39; 엔드 콘텐츠 추가 및 던전 구조 변경 예정사항 안내,https://lostark.game.onstove.com/News/Notice/Views/2368,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-12,Official Notice,4월 12일(수) 로스트아크 임시 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2367,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-12,Official Notice,4월 12일(수) 로스트아크 임시 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2366,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-12,Official Notice,"[정상화] 일부 캐릭터의 볼다이크 대륙 입항 불가 및 비프로스트, 귀환지 정보 제거 현상에 대한 안내",https://lostark.game.onstove.com/News/Notice/Views/2365,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-12,Official Notice,4월 12일(수) 업데이트 내역 안내 (내용추가),https://lostark.game.onstove.com/News/Notice/Views/2364,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-12,Official Notice,4월 12일 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2363,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-12,Official Notice,4월 12일(수) 신규 상품 및 확률 안내,https://lostark.game.onstove.com/News/Notice/Views/2360,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-11,Official Notice,4월 12일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2358,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-08,Official Notice,모코코 in 부산 팝업스토어 이용안내,https://lostark.game.onstove.com/News/Notice/Views/2357,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-05,Official Notice,4월 5일 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2354,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-05,Official Notice,모코코 생일 기념 핫타임 이벤트 안내,https://lostark.game.onstove.com/News/Notice/Views/2355,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,5.0,Mock_Rule_Based
2023-04-05,Official Notice,4월 5일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/2356,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-04,Official Notice,4월 5일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2352,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-04-03,Official Notice,간편 신용카드 결제 시 신규 가입 및 본인인증 관련 안내 (4/5 추가 안내),https://lostark.game.onstove.com/News/Notice/Views/2351,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-30,Official Notice,3월 30일(목) 추가 클라이언트 패치 안내,https://lostark.game.onstove.com/News/Notice/Views/2350,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-30,Official Notice,불량 이용자 조치내역 안내,https://lostark.game.onstove.com/News/Notice/Views/2348,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-30,Official Notice,3월 30일(목) 클라이언트 패치 안내,https://lostark.game.onstove.com/News/Notice/Views/2347,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-30,Official Notice,3월 30일(목) 로스트아크 임시 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2346,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-30,Official Notice,익스프레스 이벤트 미션 종료에 대한 참고사항 안내 (내용추가),https://lostark.game.onstove.com/News/Notice/Views/2349,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-29,Official Notice,3월 29일 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2338,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-29,Official Notice,3월 30일(목) 로스트아크 임시 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2345,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-29,Official Notice,3월 29일(수) 클라이언트 패치 안내,https://lostark.game.onstove.com/News/Notice/Views/2344,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-29,Official Notice,카단 서버 일부 캐릭터의 비정상 접속 종료 현상 발생 안내,https://lostark.game.onstove.com/News/Notice/Views/2342,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-29,Official Notice,3월 29일(수) 업데이트 내역 안내(내용수정),https://lostark.game.onstove.com/News/Notice/Views/2340,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-29,Official Notice,로스트아크 공식 홈페이지를 가장한 피싱 사이트에 관한 주의 안내,https://lostark.game.onstove.com/News/Notice/Views/2341,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-29,Official Notice,3월 29일(수) 신규 상품 및 확률 안내,https://lostark.game.onstove.com/News/Notice/Views/2339,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-28,Official Notice,3월 29일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2336,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-22,Official Notice,3월 22일(수) 로스트아크 정기 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2335,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-22,Official Notice,3월 22일 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2334,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-20,Official Notice,3월 22일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2332,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-16,Official Notice,3월 16일(목) 클라이언트 패치 안내,https://lostark.game.onstove.com/News/Notice/Views/2331,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-16,Official Notice,[정상화] 로스트아크 서비스 이용 동의 불가 현상 안내,https://lostark.game.onstove.com/News/Notice/Views/2330,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-16,Official Notice,3월 16일(목) 로스트아크 임시 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2329,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-15,Official Notice,3월 15일 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2324,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-15,Official Notice,3월 15일(수) 클라이언트 패치 안내,https://lostark.game.onstove.com/News/Notice/Views/2327,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-15,Official Notice,3월 15일(수) 신규 상품 및 확률 안내,https://lostark.game.onstove.com/News/Notice/Views/2325,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-15,Official Notice,3월 16일(목) 로스트아크 임시 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2328,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-15,Official Notice,3월 15일(수) 업데이트 내역 안내 (내용추가),https://lostark.game.onstove.com/News/Notice/Views/2326,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-14,Official Notice,3월 15일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2322,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-08,Official Notice,3월 8일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/2321,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-08,Official Notice,3월 8일 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2320,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-07,Official Notice,3월 8일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2318,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-01,Official Notice,3월 1일 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2316,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-03-01,Official Notice,3월 1일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/2317,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-28,Official Notice,3월 1일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2314,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-26,Official Notice,2월 26일(일) 로스트아크 임시 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2313,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-26,Official Notice,카마인 서버 일부 캐릭터의 비정상 접속 종료 현상 발생 안내,https://lostark.game.onstove.com/News/Notice/Views/2312,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-26,Official Notice,2월 26일(일) 로스트아크 임시 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2311,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-25,Official Notice,카제로스 서버 일부 캐릭터의 비정상 접속 종료 현상 발생 안내,https://lostark.game.onstove.com/News/Notice/Views/2310,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-25,Official Notice,카단 서버 일부 캐릭터의 비정상 접속 종료 현상 발생 안내,https://lostark.game.onstove.com/News/Notice/Views/2309,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-23,Official Notice,2월 23일(목) 로스트아크 임시 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2307,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-22,Official Notice,2월 22일(수) 신규 상품 및 확률 안내,https://lostark.game.onstove.com/News/Notice/Views/2302,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-22,Official Notice,2월 23일(목) 로스트아크 임시 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2306,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-22,Official Notice,2월 22일(수) 클라이언트 패치 안내,https://lostark.game.onstove.com/News/Notice/Views/2305,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-22,Official Notice,2월 22일(수) 업데이트 내역 안내 (내용추가),https://lostark.game.onstove.com/News/Notice/Views/2303,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-22,Official Notice,2월 22일 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2304,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-22,Official Notice,삼일절 핫타임 이벤트 안내,https://lostark.game.onstove.com/News/Notice/Views/2301,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,5.0,Mock_Rule_Based
2023-02-21,Official Notice,2월 22일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2299,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-16,Official Notice,2월 16일(목) 로스트아크 임시 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2298,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-15,Official Notice,2월 16일(목) 로스트아크 임시 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2297,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-15,Official Notice,2월 15일(수) 클라이언트 패치 안내,https://lostark.game.onstove.com/News/Notice/Views/2296,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-15,Official Notice,2월 15일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/2295,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-15,Official Notice,2월 15일 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2294,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-15,Official Notice,2월 15일(수) 신규 상품 및 확률 안내,https://lostark.game.onstove.com/News/Notice/Views/2293,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-14,Official Notice,2월 15일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2291,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-08,Official Notice,2월 8일(수) 클라이언트 패치 안내,https://lostark.game.onstove.com/News/Notice/Views/2290,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-08,Official Notice,큐브 및 보스러시 콘텐츠 통합에 따른 기존 콘텐츠 입장권 교환정보 사전 안내,https://lostark.game.onstove.com/News/Notice/Views/2289,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-08,Official Notice,2월 8일(수) 로스트아크 정기 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2288,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-08,Official Notice,2월 8일 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2287,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-07,Official Notice,2월 8일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2285,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-03,Official Notice,2023년 2월 3일(금) 로스트아크 라이브 방송 사전 안내,https://lostark.game.onstove.com/News/Notice/Views/2283,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-03,Official Notice,리샤의 편지에서 신규 대륙 &#39;볼다이크&#39;와 새로운 콘텐츠 소식을 전해드립니다!,https://lostark.game.onstove.com/News/Notice/Views/2284,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-01,Official Notice,2월 1일(수) 신규 상품 및 확률 안내,https://lostark.game.onstove.com/News/Notice/Views/2277,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-01,Official Notice,2월 1일(수) 클라이언트 패치 안내,https://lostark.game.onstove.com/News/Notice/Views/2282,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-01,Official Notice,슬레이어 사전등록 스페셜 굿즈 이벤트 당첨자를 발표합니다!,https://lostark.game.onstove.com/News/Notice/Views/2281,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-01,Official Notice,2월 1일(수) 업데이트 내역 안내,https://lostark.game.onstove.com/News/Notice/Views/2278,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-02-01,Official Notice,2월 1일 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2280,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-31,Official Notice,2월 1일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2275,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-25,Official Notice,1월 25일(수) 로스트아크 정기 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2274,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-25,Official Notice,1월 25일 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2273,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-24,Official Notice,1월 25일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2271,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-19,Official Notice,불량 이용자 조치내역 안내,https://lostark.game.onstove.com/News/Notice/Views/2270,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-19,Official Notice,1월 19일(목) 로스트아크 임시 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2269,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-19,Official Notice,1월 19일(목) 로스트아크 임시 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2268,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-18,Official Notice,1월 18일 20시 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2266,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-18,Official Notice,1월 18일(수) 업데이트 내역 안내 (내용추가),https://lostark.game.onstove.com/News/Notice/Views/2263,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-18,Official Notice,"[정상화] 어비스 던전 &#39;몽환궁전 힐데브리뉴&#39;, 던전 &#39;검은 비 평원&#39; 임시 입장 제한 조치 안내",https://lostark.game.onstove.com/News/Notice/Views/2265,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-18,Official Notice,검은 토끼 모코코의 기분 좋은 선물 이벤트 당첨자를 발표합니다!,https://lostark.game.onstove.com/News/Notice/Views/2264,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-18,Official Notice,[정상화] 아브렐슈드 서버 비정상 접속 종료 현상 발생 안내,https://lostark.game.onstove.com/News/Notice/Views/2267,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-18,Official Notice,1월 18일(수) 신규 상품 및 확률 안내,https://lostark.game.onstove.com/News/Notice/Views/2261,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-18,Official Notice,루테란 신년제 핫타임 이벤트 안내,https://lostark.game.onstove.com/News/Notice/Views/2260,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,5.0,Mock_Rule_Based
2023-01-18,Official Notice,1월 18일 10시 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2262,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-17,Official Notice,1월 18일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2258,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-12,Official Notice,1월 12일(목) 로스트아크 임시 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2257,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-11,Official Notice,1월 12일(목) 로스트아크 임시 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2256,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-11,Official Notice,1월 11일(수) 로스트아크 정기 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2255,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-11,Official Notice,1월 11일 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2254,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-10,Official Notice,1월 11일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2252,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-09,Official Notice,캐릭터 외형 변경권 사용 방식 변경에 대한 사전 안내,https://lostark.game.onstove.com/News/Notice/Views/2251,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-06,Official Notice,일부 클래스 스킬 삭제 예정사항에 대한 사전 안내,https://lostark.game.onstove.com/News/Notice/Views/2250,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-05,Official Notice,상자 아이템 오류 현상 조치결과 및 이용정지에 따른 피해 복구 안내,https://lostark.game.onstove.com/News/Notice/Views/2249,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-05,Official Notice,1월 5일(목) 로스트아크 임시 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2248,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-04,Official Notice,1월 5일(목) 로스트아크 임시 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2247,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-04,Official Notice,1월 4일(수) 로스트아크 정기 점검 완료 안내,https://lostark.game.onstove.com/News/Notice/Views/2246,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-04,Official Notice,로스트아크 DirectX 11 버전 일원화 예정사항 안내,https://lostark.game.onstove.com/News/Notice/Views/2245,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-04,Official Notice,1월 4일 신규 캐릭터 생성 가능 수치 적용 안내,https://lostark.game.onstove.com/News/Notice/Views/2244,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-03,Official Notice,1월 4일(수) 정기 점검 안내,https://lostark.game.onstove.com/News/Notice/Views/2242,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
2023-01-02,Official Notice,1월 6일(금) 테스트 서버 오픈 예정사항 사전 안내,https://lostark.game.onstove.com/News/Notice/Views/2241,False,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,general_update,,0.0,오류
